LAT,LON,YEAR,MO,DY,T2M_RANGE,ALLSKY_SFC_SW_DWN
33.42011,-112.04149,2004,7,25,13.91,8.09
33.42011,-112.04149,2004,7,26,11.14,6.96
33.42011,-112.04149,2004,7,27,13.08,7.55
33.42011,-112.04149,2004,7,28,15.08,8.08
33.42011,-112.04149,2004,7,29,16.7,7.95
33.42011,-112.04149,2004,7,30,16.4,7.88
33.42011,-112.04149,2004,7,31,15.7,7.63
33.42011,-112.04149,2004,8,1,15.07,6.98
33.42011,-112.04149,2004,8,2,11.51,7.21
33.42011,-112.04149,2004,8,3,15.15,7.19
33.42011,-112.04149,2004,8,4,14.09,6.56
33.42011,-112.04149,2004,8,5,9.15,5.71
33.42011,-112.04149,2004,8,6,11,6.32
33.42011,-112.04149,2004,8,7,15,7.07
33.42011,-112.04149,2004,8,8,15.89,7.45
33.42011,-112.04149,2004,8,9,15.02,6.59
33.42011,-112.04149,2004,8,10,14.59,6.95
33.42011,-112.04149,2004,8,11,14.33,7.05
33.42011,-112.04149,2004,8,12,12.19,4.75
33.42011,-112.04149,2004,8,13,11.86,2.62
33.42011,-112.04149,2004,8,14,7.12,4.98
33.42011,-112.04149,2004,8,15,11.7,6.18
33.42011,-112.04149,2004,8,16,12.97,6.84
33.42011,-112.04149,2004,8,17,13.19,6.22
33.42011,-112.04149,2004,8,18,13.82,6.18
33.42011,-112.04149,2004,8,19,14.55,5.25
33.42011,-112.04149,2004,8,20,15.47,6.43
33.42011,-112.04149,2004,8,21,15.38,6.33
33.42011,-112.04149,2004,8,22,16.52,5.92
33.42011,-112.04149,2004,8,23,16.05,5.96
33.42011,-112.04149,2004,8,24,13.16,6.19
33.42011,-112.04149,2004,8,25,17.55,5.65
33.42011,-112.04149,2004,8,26,17.95,5.66
33.42011,-112.04149,2004,8,27,19.08,5.67
33.42011,-112.04149,2004,8,28,17.31,5.65
33.42011,-112.04149,2004,8,29,15.01,5.53
33.42011,-112.04149,2004,8,30,16.03,5.59
33.42011,-112.04149,2004,8,31,16.34,5.34
33.42011,-112.04149,2004,9,1,17.01,6.06
33.42011,-112.04149,2004,9,2,17.04,5.92
33.42011,-112.04149,2004,9,3,12.7,6.01
33.42011,-112.04149,2004,9,4,11.63,6.15
33.42011,-112.04149,2004,9,5,14.46,6.37
33.42011,-112.04149,2004,9,6,17.72,6.93
33.42011,-112.04149,2004,9,7,17.66,6.94
33.42011,-112.04149,2004,9,8,13.73,5.37
33.42011,-112.04149,2004,9,9,15.62,5.57
33.42011,-112.04149,2004,9,10,12.75,5.97
33.42011,-112.04149,2004,9,11,15.83,4.6
33.42011,-112.04149,2004,9,12,14.43,5.83
33.42011,-112.04149,2004,9,13,15.81,5.72
33.42011,-112.04149,2004,9,14,15.94,6.07
33.42011,-112.04149,2004,9,15,16.04,6.48
33.42011,-112.04149,2004,9,16,15.34,6.35
33.42011,-112.04149,2004,9,17,16.77,5.5
33.42011,-112.04149,2004,9,18,11.18,5.1
33.42011,-112.04149,2004,9,19,9.34,5.15
33.42011,-112.04149,2004,9,20,13.57,5.99
33.42011,-112.04149,2004,9,21,15.91,6.1
33.42011,-112.04149,2004,9,22,17.53,5.63
33.42011,-112.04149,2004,9,23,19.63,5.25
33.42011,-112.04149,2004,9,24,19.48,5.28
33.42011,-112.04149,2004,9,25,18.63,5.08
33.42011,-112.04149,2004,9,26,15.11,4.77
33.42011,-112.04149,2004,9,27,16.81,4.88
33.42011,-112.04149,2004,9,28,16.8,4.98
33.42011,-112.04149,2004,9,29,14.93,4.69
33.42011,-112.04149,2004,9,30,15.84,5.08
33.42011,-112.04149,2004,10,1,14.94,4.64
33.42011,-112.04149,2004,10,2,16.72,4.63
33.42011,-112.04149,2004,10,3,16.2,4.54
33.42011,-112.04149,2004,10,4,17.25,4.49
33.42011,-112.04149,2004,10,5,16.9,4.25
33.42011,-112.04149,2004,10,6,17.16,4.61
33.42011,-112.04149,2004,10,7,17.41,4.67
33.42011,-112.04149,2004,10,8,18.59,4.61
33.42011,-112.04149,2004,10,9,17.8,4.16
33.42011,-112.04149,2004,10,10,14.36,4.1
33.42011,-112.04149,2004,10,11,15.74,4.16
33.42011,-112.04149,2004,10,12,16.2,3.9
33.42011,-112.04149,2004,10,13,16.04,3.91
33.42011,-112.04149,2004,10,14,15.11,4.18
33.42011,-112.04149,2004,10,15,17.32,4.34
33.42011,-112.04149,2004,10,16,14.59,3.51
33.42011,-112.04149,2004,10,17,10.77,3.44
33.42011,-112.04149,2004,10,18,12.46,3.19
33.42011,-112.04149,2004,10,19,13.1,3.31
33.42011,-112.04149,2004,10,20,12.88,3.12
33.42011,-112.04149,2004,10,21,14.83,0.36
33.42011,-112.04149,2004,10,22,12.38,4.52
33.42011,-112.04149,2004,10,23,16.29,4.86
33.42011,-112.04149,2004,10,24,13.07,4.54
33.42011,-112.04149,2004,10,25,13.75,4.3
33.42011,-112.04149,2004,10,26,14.91,4.09
33.42011,-112.04149,2004,10,27,10.53,1.79
33.42011,-112.04149,2004,10,28,5.65,1.93
33.42011,-112.04149,2004,10,29,12.88,4.44
33.42011,-112.04149,2004,10,30,15.14,4.63
33.42011,-112.04149,2004,10,31,14.14,4.36
33.42011,-112.04149,2004,11,1,14.11,4.23
33.42011,-112.04149,2004,11,2,15.91,3.92
33.42011,-112.04149,2004,11,3,17.59,3.99
33.42011,-112.04149,2004,11,4,19.98,3.96
33.42011,-112.04149,2004,11,5,17.59,3.4
33.42011,-112.04149,2004,11,6,12.32,3.5
33.42011,-112.04149,2004,11,7,12.84,1.19
33.42011,-112.04149,2004,11,8,9.13,2.69
33.42011,-112.04149,2004,11,9,11.28,3.72
33.42011,-112.04149,2004,11,10,13.84,4.08
33.42011,-112.04149,2004,11,11,13.55,3.45
33.42011,-112.04149,2004,11,12,10.04,2.49
33.42011,-112.04149,2004,11,13,11.06,3.85
33.42011,-112.04149,2004,11,14,11.07,3.75
33.42011,-112.04149,2004,11,15,10.53,2.38
33.42011,-112.04149,2004,11,16,12.45,3.63
33.42011,-112.04149,2004,11,17,13.07,3.31
33.42011,-112.04149,2004,11,18,12.85,3.69
33.42011,-112.04149,2004,11,19,13.95,3.42
33.42011,-112.04149,2004,11,20,12.49,2.84
33.42011,-112.04149,2004,11,21,6.62,1.44
33.42011,-112.04149,2004,11,22,6.65,2.79
33.42011,-112.04149,2004,11,23,12.06,3.88
33.42011,-112.04149,2004,11,24,11.37,3.92
33.42011,-112.04149,2004,11,25,15.25,3.75
33.42011,-112.04149,2004,11,26,11.62,3.95
33.42011,-112.04149,2004,11,27,15.44,3.87
33.42011,-112.04149,2004,11,28,13.04,3.65
33.42011,-112.04149,2004,11,29,12.97,3.65
33.42011,-112.04149,2004,11,30,14.27,3.6
33.42011,-112.04149,2004,12,1,15.15,3.73
33.42011,-112.04149,2004,12,2,17.75,3.66
33.42011,-112.04149,2004,12,3,17.73,3.72
33.42011,-112.04149,2004,12,4,10.73,2.3
33.42011,-112.04149,2004,12,5,11.05,1.01
33.42011,-112.04149,2004,12,6,6.66,2.97
33.42011,-112.04149,2004,12,7,11.3,2.19
33.42011,-112.04149,2004,12,8,9.91,2.78
33.42011,-112.04149,2004,12,9,12.91,3.57
33.42011,-112.04149,2004,12,10,19.72,3.27
33.42011,-112.04149,2004,12,11,17.11,3.47
33.42011,-112.04149,2004,12,12,16.14,3.53
33.42011,-112.04149,2004,12,13,15.62,3.35
33.42011,-112.04149,2004,12,14,12.82,3.44
33.42011,-112.04149,2004,12,15,14.54,3.45
33.42011,-112.04149,2004,12,16,15.62,3.32
33.42011,-112.04149,2004,12,17,14.28,3.38
33.42011,-112.04149,2004,12,18,17.04,3.37
33.42011,-112.04149,2004,12,19,18.4,3.36
33.42011,-112.04149,2004,12,20,16.9,3.28
33.42011,-112.04149,2004,12,21,9.83,3.16
33.42011,-112.04149,2004,12,22,13.78,2.9
33.42011,-112.04149,2004,12,23,13.64,3.33
33.42011,-112.04149,2004,12,24,13.86,3.28
33.42011,-112.04149,2004,12,25,16.53,3.31
33.42011,-112.04149,2004,12,26,15.47,2.6
33.42011,-112.04149,2004,12,27,12.91,1.15
33.42011,-112.04149,2004,12,28,12.15,0.96
33.42011,-112.04149,2004,12,29,10.3,1.35
33.42011,-112.04149,2004,12,30,9.99,2.88
33.42011,-112.04149,2004,12,31,9.31,1.43
33.42011,-112.04149,2005,1,1,11.7,3
33.42011,-112.04149,2005,1,2,9.1,1.9
33.42011,-112.04149,2005,1,3,5.54,0.39
33.42011,-112.04149,2005,1,4,6.94,1.24
33.42011,-112.04149,2005,1,5,9.49,3.66
33.42011,-112.04149,2005,1,6,12.13,3.62
33.42011,-112.04149,2005,1,7,13.61,1.34
33.42011,-112.04149,2005,1,8,13.57,1.6
33.42011,-112.04149,2005,1,9,11.69,1.7
33.42011,-112.04149,2005,1,10,10.36,2.01
33.42011,-112.04149,2005,1,11,14.69,1.96
33.42011,-112.04149,2005,1,12,11.64,3.54
33.42011,-112.04149,2005,1,13,13.54,3.39
33.42011,-112.04149,2005,1,14,13.2,3.24
33.42011,-112.04149,2005,1,15,17.94,3.67
33.42011,-112.04149,2005,1,16,18.27,3.59
33.42011,-112.04149,2005,1,17,17.18,3.61
33.42011,-112.04149,2005,1,18,17.01,3.67
33.42011,-112.04149,2005,1,19,18.23,3.73
33.42011,-112.04149,2005,1,20,14.48,3.31
33.42011,-112.04149,2005,1,21,8.27,1.66
33.42011,-112.04149,2005,1,22,12.89,3.8
33.42011,-112.04149,2005,1,23,12.69,3.71
33.42011,-112.04149,2005,1,24,10.52,3.4
33.42011,-112.04149,2005,1,25,12.4,3.27
33.42011,-112.04149,2005,1,26,5.75,0.92
33.42011,-112.04149,2005,1,27,9.01,3.5
33.42011,-112.04149,2005,1,28,10.48,4.3
33.42011,-112.04149,2005,1,29,9.98,3.5
33.42011,-112.04149,2005,1,30,11.61,4.38
33.42011,-112.04149,2005,1,31,15.36,4.5
33.42011,-112.04149,2005,2,1,14.07,3.64
33.42011,-112.04149,2005,2,2,13.52,4.21
33.42011,-112.04149,2005,2,3,14.7,4.19
33.42011,-112.04149,2005,2,4,14.21,3.87
33.42011,-112.04149,2005,2,5,13.08,3.94
33.42011,-112.04149,2005,2,6,11.73,3.5
33.42011,-112.04149,2005,2,7,7.16,3.05
33.42011,-112.04149,2005,2,8,12.5,4.27
33.42011,-112.04149,2005,2,9,16.61,3.57
33.42011,-112.04149,2005,2,10,6.5,1.96
33.42011,-112.04149,2005,2,11,5.38,0.64
33.42011,-112.04149,2005,2,12,6.79,2.48
33.42011,-112.04149,2005,2,13,10.16,3.92
33.42011,-112.04149,2005,2,14,11.17,3.41
33.42011,-112.04149,2005,2,15,10.5,1.68
33.42011,-112.04149,2005,2,16,10.2,4.71
33.42011,-112.04149,2005,2,17,14.49,2.7
33.42011,-112.04149,2005,2,18,11.6,0.93
33.42011,-112.04149,2005,2,19,5.5,3.26
33.42011,-112.04149,2005,2,20,9.46,3.89
33.42011,-112.04149,2005,2,21,11.99,2.25
33.42011,-112.04149,2005,2,22,9.66,3.75
33.42011,-112.04149,2005,2,23,11.46,3.46
33.42011,-112.04149,2005,2,24,11.13,4.57
33.42011,-112.04149,2005,2,25,13.5,5.12
33.42011,-112.04149,2005,2,26,12.84,5.34
33.42011,-112.04149,2005,2,27,12.81,5.18
33.42011,-112.04149,2005,2,28,14.88,4.63
33.42011,-112.04149,2005,3,1,14.02,5.15
33.42011,-112.04149,2005,3,2,13.05,5.04
33.42011,-112.04149,2005,3,3,12.63,4.85
33.42011,-112.04149,2005,3,4,13.59,3.87
33.42011,-112.04149,2005,3,5,8.58,3.18
33.42011,-112.04149,2005,3,6,8.21,3.66
33.42011,-112.04149,2005,3,7,14.58,5.83
33.42011,-112.04149,2005,3,8,15.68,5.96
33.42011,-112.04149,2005,3,9,18.72,6.39
33.42011,-112.04149,2005,3,10,19.07,6.39
33.42011,-112.04149,2005,3,11,19.87,6.18
33.42011,-112.04149,2005,3,12,15.61,6.29
33.42011,-112.04149,2005,3,13,15.85,6.34
33.42011,-112.04149,2005,3,14,14.21,5.21
33.42011,-112.04149,2005,3,15,15.68,6.75
33.42011,-112.04149,2005,3,16,18.48,6.61
33.42011,-112.04149,2005,3,17,17.52,5.13
33.42011,-112.04149,2005,3,18,13.82,3.62
33.42011,-112.04149,2005,3,19,9.55,2.88
33.42011,-112.04149,2005,3,20,10.16,6.06
33.42011,-112.04149,2005,3,21,15.19,6.98
33.42011,-112.04149,2005,3,22,16.18,6.04
33.42011,-112.04149,2005,3,23,12.28,6.71
33.42011,-112.04149,2005,3,24,12.91,5.47
33.42011,-112.04149,2005,3,25,11.77,6.94
33.42011,-112.04149,2005,3,26,16.33,7.23
33.42011,-112.04149,2005,3,27,19.31,6.51
33.42011,-112.04149,2005,3,28,11.66,4.83
33.42011,-112.04149,2005,3,29,15.07,7.32
33.42011,-112.04149,2005,3,30,16.38,7.39
33.42011,-112.04149,2005,3,31,17.26,7.66
33.42011,-112.04149,2005,4,1,19.71,7.67
33.42011,-112.04149,2005,4,2,21.15,6.84
33.42011,-112.04149,2005,4,3,16.48,7.55
33.42011,-112.04149,2005,4,4,14.1,7.1
33.42011,-112.04149,2005,4,5,18.81,7.72
33.42011,-112.04149,2005,4,6,21.66,6.53
33.42011,-112.04149,2005,4,7,21.41,6.79
33.42011,-112.04149,2005,4,8,13.38,7.68
33.42011,-112.04149,2005,4,9,12.15,7.3
33.42011,-112.04149,2005,4,10,16.92,7.67
33.42011,-112.04149,2005,4,11,17.66,7.74
33.42011,-112.04149,2005,4,12,19.85,7.88
33.42011,-112.04149,2005,4,13,19.94,7.72
33.42011,-112.04149,2005,4,14,18.26,7.82
33.42011,-112.04149,2005,4,15,19.06,7.06
33.42011,-112.04149,2005,4,16,20.17,7.65
33.42011,-112.04149,2005,4,17,18.91,7.86
33.42011,-112.04149,2005,4,18,18.86,7.75
33.42011,-112.04149,2005,4,19,14.13,7.65
33.42011,-112.04149,2005,4,20,16.7,7.82
33.42011,-112.04149,2005,4,21,19.66,7.83
33.42011,-112.04149,2005,4,22,14.96,3.49
33.42011,-112.04149,2005,4,23,18.9,6.46
33.42011,-112.04149,2005,4,24,13.35,6.59
33.42011,-112.04149,2005,4,25,14.42,7.55
33.42011,-112.04149,2005,4,26,16.04,7.32
33.42011,-112.04149,2005,4,27,16.1,8.33
33.42011,-112.04149,2005,4,28,13.11,3.37
33.42011,-112.04149,2005,4,29,14.23,8.32
33.42011,-112.04149,2005,4,30,15.59,8.44
33.42011,-112.04149,2005,5,1,16.27,6.96
33.42011,-112.04149,2005,5,2,17.49,7.77
33.42011,-112.04149,2005,5,3,18.07,8.33
33.42011,-112.04149,2005,5,4,18.29,7.78
33.42011,-112.04149,2005,5,5,15.53,8.2
33.42011,-112.04149,2005,5,6,11.71,6.65
33.42011,-112.04149,2005,5,7,13.96,8.39
33.42011,-112.04149,2005,5,8,16.65,8.54
33.42011,-112.04149,2005,5,9,18.57,8.42
33.42011,-112.04149,2005,5,10,12.79,8.41
33.42011,-112.04149,2005,5,11,17.46,8.61
33.42011,-112.04149,2005,5,12,18.67,8.73
33.42011,-112.04149,2005,5,13,18.68,8.46
33.42011,-112.04149,2005,5,14,13.54,7.02
33.42011,-112.04149,2005,5,15,18.67,8.48
33.42011,-112.04149,2005,5,16,17.22,7.65
33.42011,-112.04149,2005,5,17,13.32,8.27
33.42011,-112.04149,2005,5,18,17.97,7.81
33.42011,-112.04149,2005,5,19,18.89,8.65
33.42011,-112.04149,2005,5,20,18.53,7.44
33.42011,-112.04149,2005,5,21,18.78,8.62
33.42011,-112.04149,2005,5,22,20.2,8.71
33.42011,-112.04149,2005,5,23,18.31,8.24
33.42011,-112.04149,2005,5,24,18.3,8.53
33.42011,-112.04149,2005,5,25,19.49,8.59
33.42011,-112.04149,2005,5,26,17.16,8.72
33.42011,-112.04149,2005,5,27,15.67,7.25
33.42011,-112.04149,2005,5,28,10,7.14
33.42011,-112.04149,2005,5,29,15.02,7.72
33.42011,-112.04149,2005,5,30,15.95,7.75
33.42011,-112.04149,2005,5,31,18.64,7.5
33.42011,-112.04149,2005,6,1,19.1,7.96
33.42011,-112.04149,2005,6,2,14.65,8.22
33.42011,-112.04149,2005,6,3,15.43,7.69
33.42011,-112.04149,2005,6,4,17.37,8.47
33.42011,-112.04149,2005,6,5,17.13,8.43
33.42011,-112.04149,2005,6,6,17.27,7.93
33.42011,-112.04149,2005,6,7,17.65,8.79
33.42011,-112.04149,2005,6,8,19.18,8.83
33.42011,-112.04149,2005,6,9,15.67,8.05
33.42011,-112.04149,2005,6,10,16.71,7.35
33.42011,-112.04149,2005,6,11,16.3,8.41
33.42011,-112.04149,2005,6,12,17.2,7.79
33.42011,-112.04149,2005,6,13,17.89,7.57
33.42011,-112.04149,2005,6,14,19.47,8.21
33.42011,-112.04149,2005,6,15,18.12,8.08
33.42011,-112.04149,2005,6,16,18.79,7.66
33.42011,-112.04149,2005,6,17,18.18,7.73
33.42011,-112.04149,2005,6,18,18.51,7.54
33.42011,-112.04149,2005,6,19,21.12,8.56
33.42011,-112.04149,2005,6,20,19.65,7.35
33.42011,-112.04149,2005,6,21,17.02,8.23
33.42011,-112.04149,2005,6,22,15.37,5.81
33.42011,-112.04149,2005,6,23,15.69,7.39
33.42011,-112.04149,2005,6,24,16.69,7.7
33.42011,-112.04149,2005,6,25,16.51,7.55
33.42011,-112.04149,2005,6,26,17.67,7.96
33.42011,-112.04149,2005,6,27,18.47,7.55
33.42011,-112.04149,2005,6,28,15.41,8.1
33.42011,-112.04149,2005,6,29,20.02,8.58
33.42011,-112.04149,2005,6,30,19.27,8.13
33.42011,-112.04149,2005,7,1,17.99,8.19
33.42011,-112.04149,2005,7,2,19.07,7.66
33.42011,-112.04149,2005,7,3,18.34,7.25
33.42011,-112.04149,2005,7,4,18.56,6.96
33.42011,-112.04149,2005,7,5,17.82,6.85
33.42011,-112.04149,2005,7,6,17.31,6.87
33.42011,-112.04149,2005,7,7,16.99,7.06
33.42011,-112.04149,2005,7,8,17.52,6.95
33.42011,-112.04149,2005,7,9,18.29,6.78
33.42011,-112.04149,2005,7,10,18.04,6.98
33.42011,-112.04149,2005,7,11,18.08,6.86
33.42011,-112.04149,2005,7,12,20.5,6.79
33.42011,-112.04149,2005,7,13,17.6,7.46
33.42011,-112.04149,2005,7,14,14.2,6.83
33.42011,-112.04149,2005,7,15,17.04,6.95
33.42011,-112.04149,2005,7,16,16.5,7.37
33.42011,-112.04149,2005,7,17,17.24,7.33
33.42011,-112.04149,2005,7,18,15.79,6.61
33.42011,-112.04149,2005,7,19,14.06,7.09
33.42011,-112.04149,2005,7,20,13.22,7.47
33.42011,-112.04149,2005,7,21,14.97,6.8
33.42011,-112.04149,2005,7,22,14.25,6.86
33.42011,-112.04149,2005,7,23,9.34,6.29
33.42011,-112.04149,2005,7,24,8.49,6.31
33.42011,-112.04149,2005,7,25,12.41,7.36
33.42011,-112.04149,2005,7,26,13.73,7.09
33.42011,-112.04149,2005,7,27,15.61,6.8
33.42011,-112.04149,2005,7,28,13.54,7.84
33.42011,-112.04149,2005,7,29,13.58,7.61
33.42011,-112.04149,2005,7,30,7.86,6.17
33.42011,-112.04149,2005,7,31,10.12,6.92
33.42011,-112.04149,2005,8,1,10.16,5.97
33.42011,-112.04149,2005,8,2,8.96,6.55
33.42011,-112.04149,2005,8,3,6.68,5.99
33.42011,-112.04149,2005,8,4,13.33,6.52
33.42011,-112.04149,2005,8,5,14.18,6.07
33.42011,-112.04149,2005,8,6,12.07,6.42
33.42011,-112.04149,2005,8,7,12.5,5.56
33.42011,-112.04149,2005,8,8,7.1,5.65
33.42011,-112.04149,2005,8,9,7.45,4.15
33.42011,-112.04149,2005,8,10,11.78,4.58
33.42011,-112.04149,2005,8,11,9.33,4.9
33.42011,-112.04149,2005,8,12,12.76,6.62
33.42011,-112.04149,2005,8,13,14.05,7.41
33.42011,-112.04149,2005,8,14,7.46,6.27
33.42011,-112.04149,2005,8,15,14.37,5.56
33.42011,-112.04149,2005,8,16,12.64,6.88
33.42011,-112.04149,2005,8,17,13.96,6.97
33.42011,-112.04149,2005,8,18,14.13,6.71
33.42011,-112.04149,2005,8,19,12.71,6.9
33.42011,-112.04149,2005,8,20,15.11,6.7
33.42011,-112.04149,2005,8,21,15.73,6.79
33.42011,-112.04149,2005,8,22,14.99,5.72
33.42011,-112.04149,2005,8,23,8.87,5.6
33.42011,-112.04149,2005,8,24,12.2,5.24
33.42011,-112.04149,2005,8,25,13.49,6.31
33.42011,-112.04149,2005,8,26,14.69,6.74
33.42011,-112.04149,2005,8,27,15.53,6.55
33.42011,-112.04149,2005,8,28,17.28,6.53
33.42011,-112.04149,2005,8,29,17.28,6.47
33.42011,-112.04149,2005,8,30,16.14,6.24
33.42011,-112.04149,2005,8,31,15.38,6.02
33.42011,-112.04149,2005,9,1,13.87,7.24
33.42011,-112.04149,2005,9,2,13.48,7.29
33.42011,-112.04149,2005,9,3,12.48,5.33
33.42011,-112.04149,2005,9,4,12.08,6.76
33.42011,-112.04149,2005,9,5,12.94,4.99
33.42011,-112.04149,2005,9,6,14.45,7.18
33.42011,-112.04149,2005,9,7,13.7,7.08
33.42011,-112.04149,2005,9,8,11.89,6.69
33.42011,-112.04149,2005,9,9,14.87,5.99
33.42011,-112.04149,2005,9,10,15.96,6.71
33.42011,-112.04149,2005,9,11,17.55,7.01
33.42011,-112.04149,2005,9,12,16.79,6.98
33.42011,-112.04149,2005,9,13,16.64,6.84
33.42011,-112.04149,2005,9,14,15.28,6.71
33.42011,-112.04149,2005,9,15,18.41,6.67
33.42011,-112.04149,2005,9,16,18.53,6.51
33.42011,-112.04149,2005,9,17,16.91,6.49
33.42011,-112.04149,2005,9,18,18.76,6.45
33.42011,-112.04149,2005,9,19,18.24,5.09
33.42011,-112.04149,2005,9,20,12.3,5.53
33.42011,-112.04149,2005,9,21,11.19,4.77
33.42011,-112.04149,2005,9,22,13.41,5.75
33.42011,-112.04149,2005,9,23,14.92,5.23
33.42011,-112.04149,2005,9,24,14.91,5.77
33.42011,-112.04149,2005,9,25,18.37,5.76
33.42011,-112.04149,2005,9,26,15.49,5.13
33.42011,-112.04149,2005,9,27,12.03,3.32
33.42011,-112.04149,2005,9,28,14.05,5.78
33.42011,-112.04149,2005,9,29,16.64,5.67
33.42011,-112.04149,2005,9,30,17.09,5.55
33.42011,-112.04149,2005,10,1,15.8,5.3
33.42011,-112.04149,2005,10,2,15.06,5.43
33.42011,-112.04149,2005,10,3,14.19,5.14
33.42011,-112.04149,2005,10,4,12.19,4.79
33.42011,-112.04149,2005,10,5,14.34,5.66
33.42011,-112.04149,2005,10,6,17.68,5.43
33.42011,-112.04149,2005,10,7,15.01,5.53
33.42011,-112.04149,2005,10,8,13.66,5.19
33.42011,-112.04149,2005,10,9,13.98,5.22
33.42011,-112.04149,2005,10,10,14.16,5.37
33.42011,-112.04149,2005,10,11,15.6,5.33
33.42011,-112.04149,2005,10,12,15.79,5.01
33.42011,-112.04149,2005,10,13,18.19,5.08
33.42011,-112.04149,2005,10,14,14.7,4.81
33.42011,-112.04149,2005,10,15,13.56,4.55
33.42011,-112.04149,2005,10,16,9.87,1.74
33.42011,-112.04149,2005,10,17,8.72,1.9
33.42011,-112.04149,2005,10,18,7.61,1.89
33.42011,-112.04149,2005,10,19,12.4,5.39
33.42011,-112.04149,2005,10,20,15.21,4.55
33.42011,-112.04149,2005,10,21,14.7,4.82
33.42011,-112.04149,2005,10,22,15.76,4.78
33.42011,-112.04149,2005,10,23,15.04,4.95
33.42011,-112.04149,2005,10,24,16.64,4.75
33.42011,-112.04149,2005,10,25,14.21,4.6
33.42011,-112.04149,2005,10,26,14.49,4.71
33.42011,-112.04149,2005,10,27,14.82,4.34
33.42011,-112.04149,2005,10,28,12.1,2.83
33.42011,-112.04149,2005,10,29,14.65,4.67
33.42011,-112.04149,2005,10,30,13.44,4.62
33.42011,-112.04149,2005,10,31,16.72,4.57
33.42011,-112.04149,2005,11,1,19.01,4.69
33.42011,-112.04149,2005,11,2,15.2,3.8
33.42011,-112.04149,2005,11,3,9.38,3.03
33.42011,-112.04149,2005,11,4,14.32,4.71
33.42011,-112.04149,2005,11,5,13.92,4.54
33.42011,-112.04149,2005,11,6,16.49,2.78
33.42011,-112.04149,2005,11,7,14.34,3.73
33.42011,-112.04149,2005,11,8,16.67,3.82
33.42011,-112.04149,2005,11,9,14.37,2.18
33.42011,-112.04149,2005,11,10,8.71,2.97
33.42011,-112.04149,2005,11,11,11.2,4.26
33.42011,-112.04149,2005,11,12,14.47,4.3
33.42011,-112.04149,2005,11,13,17.17,4.21
33.42011,-112.04149,2005,11,14,16.31,4.21
33.42011,-112.04149,2005,11,15,15.29,4.2
33.42011,-112.04149,2005,11,16,16.49,4.25
33.42011,-112.04149,2005,11,17,16.78,4.15
33.42011,-112.04149,2005,11,18,16.72,4.28
33.42011,-112.04149,2005,11,19,18.04,3.94
33.42011,-112.04149,2005,11,20,15.66,4.09
33.42011,-112.04149,2005,11,21,17.87,3.83
33.42011,-112.04149,2005,11,22,16.42,2.94
33.42011,-112.04149,2005,11,23,10.27,2.08
33.42011,-112.04149,2005,11,24,13.7,3.89
33.42011,-112.04149,2005,11,25,14.94,3.61
33.42011,-112.04149,2005,11,26,11.33,3.66
33.42011,-112.04149,2005,11,27,10.63,3.81
33.42011,-112.04149,2005,11,28,15.31,3.73
33.42011,-112.04149,2005,11,29,14.75,3.63
33.42011,-112.04149,2005,11,30,13.55,3.73
33.42011,-112.04149,2005,12,1,15.97,3.39
33.42011,-112.04149,2005,12,2,11.86,1.24
33.42011,-112.04149,2005,12,3,13.5,3.5
33.42011,-112.04149,2005,12,4,15.04,3.63
33.42011,-112.04149,2005,12,5,17.02,3.51
33.42011,-112.04149,2005,12,6,17.18,3.61
33.42011,-112.04149,2005,12,7,15.41,3.32
33.42011,-112.04149,2005,12,8,14.43,2.71
33.42011,-112.04149,2005,12,9,15.39,3.27
33.42011,-112.04149,2005,12,10,17.75,3.35
33.42011,-112.04149,2005,12,11,15.32,2.59
33.42011,-112.04149,2005,12,12,11.93,1.93
33.42011,-112.04149,2005,12,13,12.91,2.96
33.42011,-112.04149,2005,12,14,13.42,3.22
33.42011,-112.04149,2005,12,15,10.45,1.57
33.42011,-112.04149,2005,12,16,14.54,3.32
33.42011,-112.04149,2005,12,17,13.04,2.37
33.42011,-112.04149,2005,12,18,14.13,2.2
33.42011,-112.04149,2005,12,19,15,3.08
33.42011,-112.04149,2005,12,20,17.67,3.11
33.42011,-112.04149,2005,12,21,18.13,2.77
33.42011,-112.04149,2005,12,22,16.51,2.61
33.42011,-112.04149,2005,12,23,13.3,2.46
33.42011,-112.04149,2005,12,24,17.18,3.34
33.42011,-112.04149,2005,12,25,17.25,3.04
33.42011,-112.04149,2005,12,26,14.12,2.83
33.42011,-112.04149,2005,12,27,13.06,3.42
33.42011,-112.04149,2005,12,28,14.89,3.2
33.42011,-112.04149,2005,12,29,12.04,3.09
33.42011,-112.04149,2005,12,30,14.46,3.02
33.42011,-112.04149,2005,12,31,10.33,2.54
33.42011,-112.04149,2006,1,1,10.18,2.4
33.42011,-112.04149,2006,1,2,16.18,2.2
33.42011,-112.04149,2006,1,3,12.55,3.09
33.42011,-112.04149,2006,1,4,16.74,3.29
33.42011,-112.04149,2006,1,5,18.39,3.37
33.42011,-112.04149,2006,1,6,17.59,3.54
33.42011,-112.04149,2006,1,7,15.8,2.71
33.42011,-112.04149,2006,1,8,14.88,3.47
33.42011,-112.04149,2006,1,9,15.37,3.37
33.42011,-112.04149,2006,1,10,16.53,3.67
33.42011,-112.04149,2006,1,11,17.7,3.77
33.42011,-112.04149,2006,1,12,13.95,3.07
